adaptation_rate,capacity,demand,exceeds_threshold,experiment_name,failure_rate,measurement_noise,risk_score,run_id,seed,threshold
0.24348,0.547738,0.757661,0,uncertainty_quantification_computational_workflows,0.289771,7.5e-05,0.572599,1443,2026,0.62
0.027583,0.420328,0.422622,0,uncertainty_quantification_computational_workflows,0.173442,0.033179,0.525338,1444,2026,0.62
0.152762,0.489423,0.388292,0,uncertainty_quantification_computational_workflows,0.076523,0.011222,0.420216,1445,2026,0.62
0.449303,0.492234,0.767352,0,uncertainty_quantification_computational_workflows,0.339554,0.002825,0.572631,1446,2026,0.62
0.194696,0.520361,0.492635,0,uncertainty_quantification_computational_workflows,0.133378,0.011925,0.458782,1447,2026,0.62
0.299022,0.552726,0.572205,0,uncertainty_quantification_computational_workflows,0.118184,0.017272,0.46145,1448,2026,0.62
0.273406,0.581812,0.56359,0,uncertainty_quantification_computational_workflows,0.054437,0.050722,0.47001,1449,2026,0.62
0.227884,0.503341,0.593052,0,uncertainty_quantification_computational_workflows,0.309181,0.051502,0.583286,1450,2026,0.62
0.346924,0.602476,0.718934,0,uncertainty_quantification_computational_workflows,0.09635,0.012017,0.482013,1451,2026,0.62
0.377007,0.390355,0.559303,0,uncertainty_quantification_computational_workflows,0.325921,0.029936,0.561598,1452,2026,0.62
0.268707,0.503992,0.493669,0,uncertainty_quantification_computational_workflows,0.293443,-0.041266,0.440953,1453,2026,0.62
0.239539,0.750509,0.665116,0,uncertainty_quantification_computational_workflows,0.162256,0.017735,0.458513,1454,2026,0.62
0.419385,0.549565,0.302218,0,uncertainty_quantification_computational_workflows,0.155078,-0.013682,0.317177,1455,2026,0.62
0.415829,0.547606,0.673979,0,uncertainty_quantification_computational_workflows,0.247895,-0.006002,0.492435,1456,2026,0.62
0.385633,0.513549,0.590669,0,uncertainty_quantification_computational_workflows,0.265461,-0.008201,0.479314,1457,2026,0.62
0.259531,0.507658,0.438103,0,uncertainty_quantification_computational_workflows,0.182901,-0.029006,0.402767,1458,2026,0.62
0.364785,0.602101,0.602134,0,uncertainty_quantification_computational_workflows,0.127083,-0.015869,0.414941,1459,2026,0.62
0.251767,0.494034,0.553878,0,uncertainty_quantification_computational_workflows,0.192719,-0.007878,0.476161,1460,2026,0.62
0.281294,0.616409,0.872832,0,uncertainty_quantification_computational_workflows,0.322869,0.009589,0.60672,1461,2026,0.62
0.121403,0.616329,0.645272,0,uncertainty_quantification_computational_workflows,0.302123,-0.006608,0.527254,1462,2026,0.62
0.281767,0.415531,0.463625,0,uncertainty_quantification_computational_workflows,0.091124,-0.062715,0.378533,1463,2026,0.62
0.12249,0.522993,0.280266,0,uncertainty_quantification_computational_workflows,0.149649,0.004155,0.386886,1464,2026,0.62
0.359102,0.617303,0.54857,0,uncertainty_quantification_computational_workflows,0.253409,-0.013208,0.427667,1465,2026,0.62
0.249124,0.638979,0.674509,0,uncertainty_quantification_computational_workflows,0.125511,-0.046541,0.420734,1466,2026,0.62
0.434309,0.641972,0.498957,0,uncertainty_quantification_computational_workflows,0.208705,0.012882,0.401649,1467,2026,0.62
0.393443,0.504694,0.374105,0,uncertainty_quantification_computational_workflows,0.23453,-0.075366,0.322842,1468,2026,0.62
0.4934,0.494085,0.72001,0,uncertainty_quantification_computational_workflows,0.212104,0.082216,0.591109,1469,2026,0.62
0.163354,0.522584,0.561582,0,uncertainty_quantification_computational_workflows,0.067629,0.003413,0.463669,1470,2026,0.62
0.242047,0.61429,0.523847,0,uncertainty_quantification_computational_workflows,0.210832,-0.096774,0.345215,1471,2026,0.62
0.277244,0.492063,0.746136,0,uncertainty_quantification_computational_workflows,0.248904,0.00539,0.573682,1472,2026,0.62
0.269975,0.496668,0.38023,0,uncertainty_quantification_computational_workflows,0.316189,-0.013341,0.433954,1473,2026,0.62
0.261364,0.425817,0.631572,0,uncertainty_quantification_computational_workflows,0.193184,-0.034388,0.49872,1474,2026,0.62
0.425504,0.606676,0.711884,0,uncertainty_quantification_computational_workflows,0.302495,-0.044059,0.46347,1475,2026,0.62
0.420494,0.587839,0.608844,0,uncertainty_quantification_computational_workflows,0.179677,-0.006083,0.435871,1476,2026,0.62
0.124239,0.395199,0.622542,0,uncertainty_quantification_computational_workflows,0.193388,0.0026,0.566505,1477,2026,0.62
0.11348,0.447633,0.672418,0,uncertainty_quantification_computational_workflows,0.192636,-0.074396,0.493942,1478,2026,0.62
0.227331,0.317765,0.626818,0,uncertainty_quantification_computational_workflows,0.251091,-0.005158,0.581401,1479,2026,0.62
0.252043,0.499843,0.731145,1,uncertainty_quantification_computational_workflows,0.235153,0.071261,0.632268,1480,2026,0.62
0.248464,0.590863,0.732398,0,uncertainty_quantification_computational_workflows,0.299374,-0.006659,0.544593,1481,2026,0.62
0.422755,0.54674,0.654422,0,uncertainty_quantification_computational_workflows,0.180998,-0.041008,0.430956,1482,2026,0.62
0.292188,0.456165,0.659445,0,uncertainty_quantification_computational_workflows,0.151144,-0.007041,0.510352,1483,2026,0.62
0.105888,0.471367,0.40377,0,uncertainty_quantification_computational_workflows,0.253269,-0.012621,0.464011,1484,2026,0.62
0.264951,0.524196,0.911063,0,uncertainty_quantification_computational_workflows,0.181592,-0.055184,0.549858,1485,2026,0.62
0.243464,0.388025,0.803653,0,uncertainty_quantification_computational_workflows,0.103759,-0.007347,0.581945,1486,2026,0.62
0.29437,0.541058,0.613557,0,uncertainty_quantification_computational_workflows,0.293252,0.027822,0.539437,1487,2026,0.62
0.377387,0.461843,0.682183,0,uncertainty_quantification_computational_workflows,0.150127,0.012194,0.520856,1488,2026,0.62
0.312408,0.645058,0.555998,0,uncertainty_quantification_computational_workflows,0.174608,0.032494,0.454716,1489,2026,0.62
0.448588,0.419535,0.429316,0,uncertainty_quantification_computational_workflows,0.247361,0.011195,0.450321,1490,2026,0.62
0.346022,0.622457,0.561449,0,uncertainty_quantification_computational_workflows,0.184036,-0.046608,0.381186,1491,2026,0.62
0.306988,0.576687,0.488187,0,uncertainty_quantification_computational_workflows,0.055816,-0.016374,0.370177,1492,2026,0.62
0.236387,0.616662,0.432838,0,uncertainty_quantification_computational_workflows,0.195398,-0.072166,0.331355,1493,2026,0.62
0.401075,0.608549,0.635581,0,uncertainty_quantification_computational_workflows,0.248315,0.033269,0.500991,1494,2026,0.62
0.473719,0.599345,0.546334,0,uncertainty_quantification_computational_workflows,0.191158,-0.088117,0.320036,1495,2026,0.62
0.2993,0.521947,0.747499,0,uncertainty_quantification_computational_workflows,0.204046,0.060241,0.603706,1496,2026,0.62
0.271639,0.447187,0.572021,0,uncertainty_quantification_computational_workflows,0.269319,0.074203,0.596764,1497,2026,0.62
0.210866,0.500702,0.632462,0,uncertainty_quantification_computational_workflows,0.186489,0.001727,0.519241,1498,2026,0.62
0.324526,0.480055,0.628009,0,uncertainty_quantification_computational_workflows,0.214979,0.018502,0.527957,1499,2026,0.62
0.353274,0.434244,0.808238,0,uncertainty_quantification_computational_workflows,0.221298,0.00396,0.592636,1500,2026,0.62
0.227479,0.610676,0.501732,0,uncertainty_quantification_computational_workflows,0.177245,0.054258,0.482516,1501,2026,0.62
0.314116,0.353126,0.592395,0,uncertainty_quantification_computational_workflows,0.261809,0.010282,0.560071,1502,2026,0.62
0.462931,0.562335,0.668594,0,uncertainty_quantification_computational_workflows,0.2669,0.018373,0.506851,1503,2026,0.62
0.295833,0.362991,0.522567,0,uncertainty_quantification_computational_workflows,0.083988,0.007557,0.483032,1504,2026,0.62
0.353034,0.510271,0.476996,0,uncertainty_quantification_computational_workflows,0.314349,-0.012307,0.452096,1505,2026,0.62
0.255797,0.306839,0.373393,0,uncertainty_quantification_computational_workflows,0.133733,0.018356,0.475189,1506,2026,0.62
0.210587,0.681553,0.58748,0,uncertainty_quantification_computational_workflows,0.390738,-0.01002,0.489534,1507,2026,0.62
0.174081,0.499805,0.302692,0,uncertainty_quantification_computational_workflows,0.094285,-0.031637,0.342568,1508,2026,0.62
0.384767,0.378359,0.560186,0,uncertainty_quantification_computational_workflows,0.245869,0.028376,0.541082,1509,2026,0.62
0.19463,0.543239,0.549251,0,uncertainty_quantification_computational_workflows,0.157921,0.01286,0.480776,1510,2026,0.62
0.148671,0.395923,0.49907,0,uncertainty_quantification_computational_workflows,0.073697,0.051341,0.531389,1511,2026,0.62
0.345674,0.409977,0.586705,0,uncertainty_quantification_computational_workflows,0.137539,-0.003112,0.487657,1512,2026,0.62
0.314047,0.4635,0.346802,0,uncertainty_quantification_computational_workflows,0.164002,0.01027,0.406122,1513,2026,0.62
0.267827,0.497027,0.79445,0,uncertainty_quantification_computational_workflows,0.21835,0.012947,0.591505,1514,2026,0.62
0.161658,0.398174,0.667358,0,uncertainty_quantification_computational_workflows,0.124726,0.00924,0.563979,1515,2026,0.62
0.361444,0.653141,0.756715,0,uncertainty_quantification_computational_workflows,0.075629,-0.048232,0.412206,1516,2026,0.62
0.387139,0.360915,0.758999,1,uncertainty_quantification_computational_workflows,0.294075,0.025285,0.631536,1517,2026,0.62
0.21751,0.492096,0.638702,0,uncertainty_quantification_computational_workflows,0.237181,-0.031147,0.503898,1518,2026,0.62
0.221263,0.419168,0.521628,0,uncertainty_quantification_computational_workflows,0.160931,0.057072,0.548973,1519,2026,0.62
0.387149,0.385741,0.563554,0,uncertainty_quantification_computational_workflows,0.266553,-0.003669,0.513184,1520,2026,0.62
0.281112,0.524403,0.493487,0,uncertainty_quantification_computational_workflows,0.338208,0.036215,0.521891,1521,2026,0.62
0.486453,0.304849,0.578132,0,uncertainty_quantification_computational_workflows,0.32896,0.014027,0.560472,1522,2026,0.62
0.469968,0.43636,0.572768,0,uncertainty_quantification_computational_workflows,0.248733,-0.030931,0.454013,1523,2026,0.62
0.469229,0.423124,0.376711,0,uncertainty_quantification_computational_workflows,0.317525,-0.003974,0.429278,1524,2026,0.62
0.248772,0.374734,0.517241,0,uncertainty_quantification_computational_workflows,0.09451,0.010045,0.491168,1525,2026,0.62
0.328669,0.349091,0.527237,0,uncertainty_quantification_computational_workflows,0.274632,0.023123,0.550245,1526,2026,0.62
0.235263,0.452836,0.379093,0,uncertainty_quantification_computational_workflows,0.312689,0.081729,0.547484,1527,2026,0.62
0.315007,0.499742,0.798714,0,uncertainty_quantification_computational_workflows,0.255065,-0.046968,0.53379,1528,2026,0.62
0.44659,0.467332,0.415643,0,uncertainty_quantification_computational_workflows,0.219728,0.018217,0.430229,1529,2026,0.62
0.167878,0.567055,0.702647,0,uncertainty_quantification_computational_workflows,0.226554,0.009012,0.551182,1530,2026,0.62
0.242626,0.52161,0.497432,0,uncertainty_quantification_computational_workflows,0.278943,0.00622,0.485187,1531,2026,0.62
0.384969,0.583214,0.738342,0,uncertainty_quantification_computational_workflows,0.227318,0.062423,0.574278,1532,2026,0.62
0.212691,0.532759,0.67235,0,uncertainty_quantification_computational_workflows,0.270527,-0.012299,0.532796,1533,2026,0.62
0.333143,0.562608,0.60652,0,uncertainty_quantification_computational_workflows,0.249093,0.002134,0.485493,1534,2026,0.62
0.368217,0.427926,0.713845,0,uncertainty_quantification_computational_workflows,0.08506,0.038666,0.553957,1535,2026,0.62
0.281939,0.473879,0.63063,0,uncertainty_quantification_computational_workflows,0.296686,-0.001465,0.540628,1536,2026,0.62
0.431361,0.50289,0.527903,0,uncertainty_quantification_computational_workflows,0.448395,-0.007001,0.501127,1537,2026,0.62
0.331246,0.596329,0.466003,0,uncertainty_quantification_computational_workflows,0.257079,0.041349,0.463355,1538,2026,0.62
0.303605,0.579475,0.61605,0,uncertainty_quantification_computational_workflows,0.231466,0.01953,0.501839,1539,2026,0.62
0.242933,0.475128,0.552237,0,uncertainty_quantification_computational_workflows,0.120977,-0.038228,0.433268,1540,2026,0.62
0.344001,0.51631,0.657446,0,uncertainty_quantification_computational_workflows,0.213732,0.012717,0.518278,1541,2026,0.62
0.242686,0.530819,0.470452,0,uncertainty_quantification_computational_workflows,0.22622,0.010189,0.461803,1542,2026,0.62
0.064858,0.469735,0.47756,0,uncertainty_quantification_computational_workflows,0.304821,0.023361,0.549843,1543,2026,0.62
0.161636,0.507796,0.496937,0,uncertainty_quantification_computational_workflows,0.400214,0.0364,0.566782,1544,2026,0.62
0.433161,0.493983,0.448519,0,uncertainty_quantification_computational_workflows,0.283573,-0.012753,0.423145,1545,2026,0.62
0.571895,0.660398,0.392928,0,uncertainty_quantification_computational_workflows,0.186286,0.009449,0.321394,1546,2026,0.62
0.327664,0.522487,0.488497,0,uncertainty_quantification_computational_workflows,0.192827,-0.018774,0.417968,1547,2026,0.62
0.411734,0.524605,0.470679,0,uncertainty_quantification_computational_workflows,0.292295,-0.028876,0.412163,1548,2026,0.62
0.203397,0.390391,0.511085,0,uncertainty_quantification_computational_workflows,0.194996,0.033961,0.543189,1549,2026,0.62
0.279405,0.433592,0.791478,0,uncertainty_quantification_computational_workflows,0.187673,-0.070714,0.516012,1550,2026,0.62
0.330429,0.659147,0.520094,0,uncertainty_quantification_computational_workflows,0.27172,0.023158,0.450345,1551,2026,0.62
0.365878,0.503321,0.612822,0,uncertainty_quantification_computational_workflows,0.22223,0.022327,0.513314,1552,2026,0.62
0.287369,0.393738,0.633717,0,uncertainty_quantification_computational_workflows,0.33044,-0.008505,0.567741,1553,2026,0.62
0.179812,0.451784,0.418371,0,uncertainty_quantification_computational_workflows,0.146474,0.033681,0.479791,1554,2026,0.62
0.263511,0.493017,0.728114,0,uncertainty_quantification_computational_workflows,0.204928,-0.03621,0.515537,1555,2026,0.62
0.185303,0.397176,0.557239,0,uncertainty_quantification_computational_workflows,0.14772,-0.05959,0.455566,1556,2026,0.62
0.191974,0.520304,0.760551,0,uncertainty_quantification_computational_workflows,0.114804,0.02668,0.570837,1557,2026,0.62
0.263886,0.393898,0.419556,0,uncertainty_quantification_computational_workflows,0.360604,-0.043305,0.463881,1558,2026,0.62
0.498125,0.617159,0.354159,0,uncertainty_quantification_computational_workflows,0.247141,0.033225,0.373552,1559,2026,0.62
0.361853,0.536883,0.712698,0,uncertainty_quantification_computational_workflows,0.31972,-0.002181,0.543402,1560,2026,0.62
0.359134,0.559207,0.66755,0,uncertainty_quantification_computational_workflows,0.257616,0.073434,0.578661,1561,2026,0.62
0.439273,0.594951,0.390371,0,uncertainty_quantification_computational_workflows,0.250156,-0.050465,0.321914,1562,2026,0.62
0.34231,0.375279,0.475625,0,uncertainty_quantification_computational_workflows,0.333549,-0.073661,0.439182,1563,2026,0.62
0.406013,0.355318,0.26693,0,uncertainty_quantification_computational_workflows,0.182866,-0.023938,0.363638,1564,2026,0.62
0.318942,0.658054,0.586859,0,uncertainty_quantification_computational_workflows,0.103451,-0.001661,0.40787,1565,2026,0.62
0.379193,0.471338,0.687667,0,uncertainty_quantification_computational_workflows,0.257769,0.02969,0.566231,1566,2026,0.62
0.460676,0.435405,0.493094,0,uncertainty_quantification_computational_workflows,0.311457,0.039991,0.513562,1567,2026,0.62
0.159873,0.45237,0.709031,0,uncertainty_quantification_computational_workflows,0.188942,-0.011061,0.560373,1568,2026,0.62
0.286339,0.623127,0.614785,0,uncertainty_quantification_computational_workflows,0.138741,0.03408,0.480448,1569,2026,0.62
0.228545,0.499264,0.44093,0,uncertainty_quantification_computational_workflows,0.257584,-0.018731,0.44246,1570,2026,0.62
0.098336,0.466391,0.333435,0,uncertainty_quantification_computational_workflows,0.189132,-0.012669,0.42282,1571,2026,0.62
0.349098,0.3979,0.552249,0,uncertainty_quantification_computational_workflows,0.279896,0.019378,0.538618,1572,2026,0.62
0.247901,0.614153,0.651466,0,uncertainty_quantification_computational_workflows,0.16128,0.012324,0.488417,1573,2026,0.62
0.321966,0.611771,0.569802,0,uncertainty_quantification_computational_workflows,0.186012,0.022801,0.461946,1574,2026,0.62
0.247127,0.42197,0.469648,0,uncertainty_quantification_computational_workflows,0.254787,-0.055164,0.436801,1575,2026,0.62
0.287736,0.456469,0.655284,0,uncertainty_quantification_computational_workflows,0.116696,-0.017485,0.489733,1576,2026,0.62
0.490474,0.646151,0.680898,0,uncertainty_quantification_computational_workflows,0.144812,0.019104,0.448352,1577,2026,0.62
0.310712,0.401572,0.610928,0,uncertainty_quantification_computational_workflows,0.219205,0.021402,0.552325,1578,2026,0.62
0.522671,0.650096,0.559276,0,uncertainty_quantification_computational_workflows,0.216008,-0.055145,0.340092,1579,2026,0.62
0.46907,0.594079,0.488969,0,uncertainty_quantification_computational_workflows,0.21852,0.016841,0.413052,1580,2026,0.62
0.382317,0.396432,0.588283,0,uncertainty_quantification_computational_workflows,0.128327,-0.031339,0.455146,1581,2026,0.62
0.223303,0.406861,0.497345,0,uncertainty_quantification_computational_workflows,0.318712,-0.039755,0.488966,1582,2026,0.62
0.347271,0.50663,0.397329,0,uncertainty_quantification_computational_workflows,0.264231,-0.028668,0.394095,1583,2026,0.62
0.177774,0.568025,0.531553,0,uncertainty_quantification_computational_workflows,0.276191,-0.014388,0.474086,1584,2026,0.62
0.461597,0.51527,0.659112,0,uncertainty_quantification_computational_workflows,0.283684,-0.045604,0.458632,1585,2026,0.62
0.316962,0.466332,0.681079,0,uncertainty_quantification_computational_workflows,0.235601,-0.029,0.511806,1586,2026,0.62
0.333499,0.49454,0.518158,0,uncertainty_quantification_computational_workflows,0.203903,-0.019081,0.439536,1587,2026,0.62
0.35518,0.495931,0.717876,0,uncertainty_quantification_computational_workflows,0.2291,0.002938,0.539917,1588,2026,0.62
0.293375,0.456184,0.556496,0,uncertainty_quantification_computational_workflows,0.166181,0.024071,0.506184,1589,2026,0.62
0.210758,0.51256,0.397722,0,uncertainty_quantification_computational_workflows,0.120555,0.045606,0.45246,1590,2026,0.62
0.324781,0.604894,0.647748,0,uncertainty_quantification_computational_workflows,0.208994,-0.003307,0.473288,1591,2026,0.62
0.369508,0.652912,0.519753,0,uncertainty_quantification_computational_workflows,0.48427,0.010184,0.489529,1592,2026,0.62
0.329336,0.619863,0.414843,0,uncertainty_quantification_computational_workflows,0.237155,-0.009517,0.380718,1593,2026,0.62
0.353405,0.467017,0.559129,0,uncertainty_quantification_computational_workflows,0.265943,-0.006033,0.489852,1594,2026,0.62
0.307874,0.680438,0.56309,0,uncertainty_quantification_computational_workflows,0.174195,0.025696,0.440349,1595,2026,0.62
0.246964,0.473721,0.75405,0,uncertainty_quantification_computational_workflows,0.219556,-0.017993,0.556519,1596,2026,0.62
0.055307,0.489175,0.588388,0,uncertainty_quantification_computational_workflows,0.21785,-0.006969,0.533839,1597,2026,0.62
0.297735,0.516407,0.618879,0,uncertainty_quantification_computational_workflows,0.363506,0.013762,0.553404,1598,2026,0.62
0.407167,0.528058,0.417288,0,uncertainty_quantification_computational_workflows,0.112539,-0.001151,0.370816,1599,2026,0.62
0.25537,0.539401,0.442914,0,uncertainty_quantification_computational_workflows,0.258626,0.016013,0.460968,1600,2026,0.62
0.240042,0.524183,0.484205,0,uncertainty_quantification_computational_workflows,0.195035,-0.013645,0.437308,1601,2026,0.62
0.261419,0.528793,0.471319,0,uncertainty_quantification_computational_workflows,0.366336,-0.037968,0.449062,1602,2026,0.62
0.325783,0.461382,0.473351,0,uncertainty_quantification_computational_workflows,0.179769,0.070979,0.517721,1603,2026,0.62
0.464259,0.698424,0.567276,0,uncertainty_quantification_computational_workflows,0.34793,-0.002407,0.427021,1604,2026,0.62
0.105603,0.585829,0.479581,0,uncertainty_quantification_computational_workflows,0.206851,0.009763,0.467238,1605,2026,0.62
0.167959,0.436186,0.664162,0,uncertainty_quantification_computational_workflows,0.239762,-0.050521,0.521146,1606,2026,0.62
0.26155,0.398426,0.46209,0,uncertainty_quantification_computational_workflows,0.222841,0.014367,0.499537,1607,2026,0.62
0.314884,0.59923,0.481996,0,uncertainty_quantification_computational_workflows,0.329627,0.040774,0.490491,1608,2026,0.62
0.371582,0.632368,0.301765,0,uncertainty_quantification_computational_workflows,0.255478,0.023538,0.364269,1609,2026,0.62
0.296501,0.49616,0.733043,0,uncertainty_quantification_computational_workflows,0.232859,-0.069441,0.484807,1610,2026,0.62
0.222317,0.426499,0.807249,1,uncertainty_quantification_computational_workflows,0.328435,0.012401,0.655601,1611,2026,0.62
0.364814,0.523385,0.489187,0,uncertainty_quantification_computational_workflows,0.217456,-0.09878,0.337908,1612,2026,0.62
0.382374,0.517864,0.586182,0,uncertainty_quantification_computational_workflows,0.142997,0.009195,0.461188,1613,2026,0.62
0.264446,0.398473,0.66591,0,uncertainty_quantification_computational_workflows,0.298025,-0.05601,0.526375,1614,2026,0.62
0.352357,0.532353,0.653757,0,uncertainty_quantification_computational_workflows,0.339747,0.023289,0.554995,1615,2026,0.62
0.285666,0.586739,0.553346,0,uncertainty_quantification_computational_workflows,0.210808,-0.0296,0.42428,1616,2026,0.62
0.243314,0.465329,0.589702,0,uncertainty_quantification_computational_workflows,0.150485,-0.028557,0.468112,1617,2026,0.62
0.345861,0.42604,0.558825,0,uncertainty_quantification_computational_workflows,0.227812,-0.044729,0.454806,1618,2026,0.62
0.478944,0.40217,0.550704,0,uncertainty_quantification_computational_workflows,0.20039,-0.043647,0.428843,1619,2026,0.62
0.216196,0.543355,0.558671,0,uncertainty_quantification_computational_workflows,0.205112,0.047936,0.528256,1620,2026,0.62
0.209428,0.636394,0.720468,0,uncertainty_quantification_computational_workflows,0.236503,0.021569,0.544223,1621,2026,0.62
0.256129,0.611696,0.404145,0,uncertainty_quantification_computational_workflows,0.214535,-0.02014,0.375631,1622,2026,0.62
0.34555,0.474037,0.583408,0,uncertainty_quantification_computational_workflows,0.345763,0.035455,0.561356,1623,2026,0.62
0.305664,0.50678,0.546066,0,uncertainty_quantification_computational_workflows,0.147068,0.011542,0.466634,1624,2026,0.62
0.146074,0.662371,0.472645,0,uncertainty_quantification_computational_workflows,0.128542,-0.051698,0.350986,1625,2026,0.62
0.45508,0.480345,0.279491,0,uncertainty_quantification_computational_workflows,0.300576,0.003074,0.379615,1626,2026,0.62
0.271942,0.586696,0.819649,0,uncertainty_quantification_computational_workflows,0.221867,-0.005756,0.554789,1627,2026,0.62
0.386198,0.478732,0.600563,0,uncertainty_quantification_computational_workflows,0.169607,0.055499,0.531584,1628,2026,0.62
0.430111,0.669539,0.406029,0,uncertainty_quantification_computational_workflows,0.165556,-0.033977,0.300038,1629,2026,0.62
0.309338,0.489441,0.688241,0,uncertainty_quantification_computational_workflows,0.155122,0.014034,0.530041,1630,2026,0.62
0.340087,0.562788,0.650804,0,uncertainty_quantification_computational_workflows,0.222334,-0.030082,0.461574,1631,2026,0.62
0.21809,0.556483,0.48984,0,uncertainty_quantification_computational_workflows,0.259327,-0.031407,0.432984,1632,2026,0.62
0.156911,0.634932,0.492649,0,uncertainty_quantification_computational_workflows,0.272826,-0.067458,0.388339,1633,2026,0.62
0.354292,0.444222,0.452774,0,uncertainty_quantification_computational_workflows,0.475265,0.031405,0.550299,1634,2026,0.62
0.40622,0.510656,0.63033,0,uncertainty_quantification_computational_workflows,0.331474,0.01394,0.531541,1635,2026,0.62
0.231782,0.351616,0.586918,0,uncertainty_quantification_computational_workflows,0.120159,0.012193,0.536944,1636,2026,0.62
0.145698,0.497709,0.61772,0,uncertainty_quantification_computational_workflows,0.175129,0.024273,0.545776,1637,2026,0.62
0.215561,0.541013,0.565104,0,uncertainty_quantification_computational_workflows,0.268154,-0.011399,0.489227,1638,2026,0.62
0.129405,0.322784,0.480226,0,uncertainty_quantification_computational_workflows,0.224892,0.028176,0.568027,1639,2026,0.62
0.306308,0.607017,0.506606,0,uncertainty_quantification_computational_workflows,0.196639,-0.026986,0.395306,1640,2026,0.62
0.512057,0.451864,0.539266,0,uncertainty_quantification_computational_workflows,0.038365,-0.045395,0.357636,1641,2026,0.62
0.124816,0.506599,0.542917,0,uncertainty_quantification_computational_workflows,0.390866,0.010009,0.562339,1642,2026,0.62
0.330256,0.317193,0.607031,0,uncertainty_quantification_computational_workflows,0.142115,0.01306,0.544327,1643,2026,0.62
0.359406,0.268663,0.61725,0,uncertainty_quantification_computational_workflows,0.279804,-0.030432,0.551692,1644,2026,0.62
0.278445,0.514752,0.547252,0,uncertainty_quantification_computational_workflows,0.251982,0.000342,0.486639,1645,2026,0.62
0.335657,0.614376,0.439347,0,uncertainty_quantification_computational_workflows,0.361258,0.035058,0.468675,1646,2026,0.62
0.002762,0.440627,0.713758,0,uncertainty_quantification_computational_workflows,0.300823,-0.026144,0.609215,1647,2026,0.62
0.165619,0.53821,0.673126,0,uncertainty_quantification_computational_workflows,0.236814,-0.053979,0.489092,1648,2026,0.62
0.426627,0.47007,0.376061,0,uncertainty_quantification_computational_workflows,0.296459,-0.017478,0.402955,1649,2026,0.62
0.381785,0.400514,0.721426,0,uncertainty_quantification_computational_workflows,0.087106,-0.010687,0.514093,1650,2026,0.62
0.423492,0.698586,0.524347,0,uncertainty_quantification_computational_workflows,0.097647,-0.038295,0.314531,1651,2026,0.62
0.236679,0.46003,0.529068,0,uncertainty_quantification_computational_workflows,0.205463,-0.038771,0.452539,1652,2026,0.62
0.326119,0.59405,0.607019,0,uncertainty_quantification_computational_workflows,0.306508,0.075201,0.565769,1653,2026,0.62
0.27227,0.45886,0.54892,0,uncertainty_quantification_computational_workflows,0.181015,0.016547,0.502756,1654,2026,0.62
0.318719,0.488397,0.498296,0,uncertainty_quantification_computational_workflows,0.408912,-0.057568,0.453418,1655,2026,0.62
0.190657,0.58124,0.300877,0,uncertainty_quantification_computational_workflows,0.321284,-0.017344,0.389234,1656,2026,0.62
0.123312,0.500353,0.7347,1,uncertainty_quantification_computational_workflows,0.22725,0.043666,0.626904,1657,2026,0.62
0.332091,0.427871,0.632181,0,uncertainty_quantification_computational_workflows,0.162329,0.013426,0.525068,1658,2026,0.62
0.221121,0.555191,0.513994,0,uncertainty_quantification_computational_workflows,0.36579,0.072056,0.574226,1659,2026,0.62
0.005488,0.481869,0.649471,1,uncertainty_quantification_computational_workflows,0.317143,0.048371,0.650431,1660,2026,0.62
0.281691,0.389637,0.560756,0,uncertainty_quantification_computational_workflows,0.235301,0.003099,0.528226,1661,2026,0.62
0.333323,0.438081,0.406415,0,uncertainty_quantification_computational_workflows,0.260787,0.000478,0.449525,1662,2026,0.62
0.585755,0.547646,0.354679,0,uncertainty_quantification_computational_workflows,0.480342,-3.8e-05,0.409226,1663,2026,0.62
0.238613,0.512723,0.524174,0,uncertainty_quantification_computational_workflows,0.381535,0.025548,0.545854,1664,2026,0.62
0.461682,0.652206,0.581996,0,uncertainty_quantification_computational_workflows,0.042514,0.036834,0.404184,1665,2026,0.62
0.419646,0.455051,0.48425,0,uncertainty_quantification_computational_workflows,0.107252,-0.001969,0.414402,1666,2026,0.62
0.469212,0.348432,0.435577,0,uncertainty_quantification_computational_workflows,0.254518,-0.015402,0.446366,1667,2026,0.62
0.191104,0.291857,0.632996,0,uncertainty_quantification_computational_workflows,0.249334,-0.004396,0.598589,1668,2026,0.62
0.365139,0.55583,0.34618,0,uncertainty_quantification_computational_workflows,0.156617,-0.013525,0.342278,1669,2026,0.62
0.1528,0.288206,0.657752,1,uncertainty_quantification_computational_workflows,0.309265,0.029841,0.66644,1670,2026,0.62
0.347265,0.425038,0.66517,0,uncertainty_quantification_computational_workflows,0.383665,0.008013,0.590098,1671,2026,0.62
0.382735,0.59761,0.524229,0,uncertainty_quantification_computational_workflows,0.140733,-0.039328,0.363725,1672,2026,0.62
0.173413,0.410498,0.520429,0,uncertainty_quantification_computational_workflows,0.281764,-0.014253,0.521118,1673,2026,0.62
0.235871,0.314771,0.567356,1,uncertainty_quantification_computational_workflows,0.399571,0.027669,0.631113,1674,2026,0.62
0.296072,0.43576,0.38291,0,uncertainty_quantification_computational_workflows,0.09574,0.018385,0.421362,1675,2026,0.62
0.326901,0.64333,0.538367,0,uncertainty_quantification_computational_workflows,0.091138,0.020285,0.411198,1676,2026,0.62
