agents,clustering_score,grid_size,interpretation,moves,satisfaction_rate,seed,step,tolerance
420,0.848211,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.971429,5,5,0.45
420,0.857106,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.978571,5,6,0.45
420,0.856817,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.978571,5,7,0.45
420,0.859376,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.980952,5,8,0.45
420,0.859572,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.980952,5,9,0.45
420,0.861721,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,5,10,0.45
420,0.866718,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.985714,5,11,0.45
420,0.866519,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.985714,5,12,0.45
420,0.871684,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.988095,5,13,0.45
420,0.870811,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.988095,5,14,0.45
420,0.870686,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.988095,5,15,0.45
420,0.875556,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,5,16,0.45
420,0.878974,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,5,17,0.45
420,0.881511,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,5,18,0.45
420,0.883197,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.995238,5,19,0.45
420,0.887228,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,5,20,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,5,21,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,22,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,23,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,24,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,25,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,26,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,27,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,28,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,29,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,30,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,31,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,32,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,33,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,34,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,35,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,36,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,37,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,38,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,39,0.45
420,0.891576,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,5,40,0.45
420,0.50093,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.57619,6,0,0.45
420,0.657205,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,150,0.82619,6,1,0.45
420,0.739144,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,71,0.907143,6,2,0.45
420,0.789819,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,41,0.942857,6,3,0.45
420,0.825179,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,28,0.964286,6,4,0.45
420,0.845927,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,17,0.978571,6,5,0.45
420,0.851171,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.985714,6,6,0.45
420,0.852894,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.990476,6,7,0.45
420,0.857667,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,6,8,0.45
420,0.86267,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.995238,6,9,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,1.0,6,10,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,11,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,12,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,13,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,14,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,15,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,16,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,17,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,18,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,19,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,20,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,21,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,22,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,23,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,24,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,25,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,26,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,27,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,28,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,29,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,30,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,31,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,32,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,33,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,34,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,35,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,36,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,37,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,38,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,39,0.45
420,0.868328,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,6,40,0.45
420,0.508982,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.604762,7,0,0.45
420,0.703671,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,140,0.859524,7,1,0.45
420,0.78905,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,63,0.928571,7,2,0.45
420,0.834751,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,34,0.959524,7,3,0.45
420,0.849742,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,17,0.97381,7,4,0.45
420,0.847616,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.969048,7,5,0.45
420,0.870357,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,15,0.988095,7,6,0.45
420,0.873804,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,7,7,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,1.0,7,8,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,9,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,10,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,11,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,12,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,13,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,14,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,15,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,16,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,17,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,18,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,19,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,20,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,21,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,22,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,23,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,24,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,25,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,26,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,27,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,28,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,29,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,30,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,31,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,32,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,33,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,34,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,35,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,36,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,37,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,38,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,39,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,40,0.45
420,0.501882,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.6,8,0,0.45
420,0.64833,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,150,0.82619,8,1,0.45
420,0.747472,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,78,0.902381,8,2,0.45
420,0.815836,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,45,0.933333,8,3,0.45
420,0.839793,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,29,0.952381,8,4,0.45
420,0.864229,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,20,0.97619,8,5,0.45
420,0.877639,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,13,0.980952,8,6,0.45
420,0.887843,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.988095,8,7,0.45
420,0.888838,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.985714,8,8,0.45
420,0.88894,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.985714,8,9,0.45
420,0.885153,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.985714,8,10,0.45
420,0.887749,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.985714,8,11,0.45
420,0.894362,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.990476,8,12,0.45
420,0.896667,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,8,13,0.45
420,0.894008,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.992857,8,14,0.45
420,0.894546,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.990476,8,15,0.45
420,0.895641,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.990476,8,16,0.45
420,0.90036,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,8,17,0.45
420,0.904266,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,8,18,0.45
420,0.903617,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.997619,8,19,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,8,20,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,21,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,22,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,23,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,24,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,25,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,26,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,27,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,28,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,29,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,30,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,31,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,32,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,33,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,34,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,35,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,36,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,37,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,38,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,39,0.45
420,0.905278,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,40,0.45
420,0.492449,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.583333,9,0,0.45
420,0.64381,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,149,0.804762,9,1,0.45
420,0.730935,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,83,0.883333,9,2,0.45
420,0.794586,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,51,0.92619,9,3,0.45
420,0.807146,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,37,0.930952,9,4,0.45
420,0.859212,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,30,0.966667,9,5,0.45
420,0.872766,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.97381,9,6,0.45
420,0.879821,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.97381,9,7,0.45
420,0.884779,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.97619,9,8,0.45
420,0.903367,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.988095,9,9,0.45
420,0.90339,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.988095,9,10,0.45
420,0.912041,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.995238,9,11,0.45
420,0.914152,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.995238,9,12,0.45
420,0.916392,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,9,13,0.45
420,0.916528,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.997619,9,14,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,9,15,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,16,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,17,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,18,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,19,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,20,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,21,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,22,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,23,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,24,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,25,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,26,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,27,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,28,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,29,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,30,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,31,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,32,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,33,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,34,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,35,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,36,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,37,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,38,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,39,0.45
420,0.920383,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,40,0.45
420,0.509079,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.604762,10,0,0.45
420,0.636672,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,152,0.785714,10,1,0.45
420,0.739187,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,88,0.880952,10,2,0.45
420,0.813665,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,46,0.957143,10,3,0.45
420,0.837058,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,20,0.966667,10,4,0.45
420,0.847948,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.97619,10,5,0.45
420,0.870153,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.988095,10,6,0.45
420,0.880232,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.995238,10,7,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,1.0,10,8,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,9,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,10,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,11,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,12,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,13,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,14,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,15,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,16,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,17,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,18,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,19,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,20,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,21,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,22,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,23,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,24,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,25,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,26,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,27,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,28,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,29,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,30,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,31,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,32,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,33,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,34,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,35,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,36,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,37,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,38,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,39,0.45
420,0.8868,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,10,40,0.45
420,0.487574,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.538095,11,0,0.45
420,0.647812,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,162,0.797619,11,1,0.45
420,0.727545,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,82,0.87381,11,2,0.45
420,0.781378,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,59,0.916667,11,3,0.45
420,0.82483,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,35,0.952381,11,4,0.45
420,0.848186,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,21,0.971429,11,5,0.45
420,0.854507,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.978571,11,6,0.45
420,0.855459,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.978571,11,7,0.45
420,0.858756,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.980952,11,8,0.45
420,0.863478,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,11,9,0.45
420,0.866494,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.985714,11,10,0.45
420,0.869124,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.988095,11,11,0.45
420,0.871392,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.988095,11,12,0.45
420,0.873829,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,11,13,0.45
420,0.871528,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,11,14,0.45
420,0.872095,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,11,15,0.45
420,0.876964,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,11,16,0.45
420,0.876188,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,11,17,0.45
420,0.874819,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.992857,11,18,0.45
420,0.879093,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,11,19,0.45
420,0.882985,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,11,20,0.45
420,0.88303,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.992857,11,21,0.45
420,0.886003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.997619,11,22,0.45
420,0.884563,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.997619,11,23,0.45
420,0.884436,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.997619,11,24,0.45
