above_threshold,baseline,experiment_name,outcome,scenario,seed,threshold,treatment,unit_id
0,47.85877,reproducible_scenario_experiment,56.262336,higher_noise,101,60.0,0,72
0,40.230159,reproducible_scenario_experiment,52.126685,higher_noise,101,60.0,1,73
0,63.559387,reproducible_scenario_experiment,42.102996,higher_noise,101,60.0,0,74
0,58.267932,reproducible_scenario_experiment,56.026076,higher_noise,101,60.0,1,75
1,42.776709,reproducible_scenario_experiment,68.897218,higher_noise,101,60.0,1,76
1,51.756009,reproducible_scenario_experiment,60.29548,higher_noise,101,60.0,1,77
0,28.849138,reproducible_scenario_experiment,39.07739,higher_noise,101,60.0,0,78
0,50.8176,reproducible_scenario_experiment,32.682415,higher_noise,101,60.0,1,79
0,51.225385,reproducible_scenario_experiment,42.80624,higher_noise,101,60.0,0,80
1,70.649591,reproducible_scenario_experiment,77.941145,higher_noise,101,60.0,1,81
0,37.69392,reproducible_scenario_experiment,27.972398,higher_noise,101,60.0,0,82
0,46.038385,reproducible_scenario_experiment,35.543007,higher_noise,101,60.0,0,83
0,62.833168,reproducible_scenario_experiment,56.563118,higher_noise,101,60.0,0,84
0,51.984235,reproducible_scenario_experiment,48.700126,higher_noise,101,60.0,0,85
1,62.34988,reproducible_scenario_experiment,73.948972,higher_noise,101,60.0,1,86
0,51.845637,reproducible_scenario_experiment,48.970622,higher_noise,101,60.0,0,87
0,53.290041,reproducible_scenario_experiment,56.396113,higher_noise,101,60.0,1,88
1,70.625797,reproducible_scenario_experiment,95.522601,higher_noise,101,60.0,0,89
0,55.564272,reproducible_scenario_experiment,51.716519,higher_noise,101,60.0,0,90
0,54.516229,reproducible_scenario_experiment,37.956612,higher_noise,101,60.0,1,91
1,65.873745,reproducible_scenario_experiment,62.346836,higher_noise,101,60.0,0,92
0,47.832844,reproducible_scenario_experiment,59.626039,higher_noise,101,60.0,0,93
0,38.49119,reproducible_scenario_experiment,37.068764,higher_noise,101,60.0,0,94
0,32.627688,reproducible_scenario_experiment,46.0071,higher_noise,101,60.0,1,95
0,34.487898,reproducible_scenario_experiment,32.881966,higher_noise,101,60.0,1,96
0,47.284276,reproducible_scenario_experiment,37.988649,higher_noise,101,60.0,0,97
0,46.128721,reproducible_scenario_experiment,41.583155,higher_noise,101,60.0,0,98
0,50.251923,reproducible_scenario_experiment,58.74484,higher_noise,101,60.0,1,99
0,54.252944,reproducible_scenario_experiment,56.422211,higher_noise,101,60.0,0,100
1,60.212878,reproducible_scenario_experiment,68.830151,higher_noise,101,60.0,0,101
0,32.413736,reproducible_scenario_experiment,38.719939,higher_noise,101,60.0,0,102
0,52.040404,reproducible_scenario_experiment,56.154347,higher_noise,101,60.0,0,103
0,63.073837,reproducible_scenario_experiment,45.58182,higher_noise,101,60.0,0,104
0,24.879398,reproducible_scenario_experiment,23.00264,higher_noise,101,60.0,0,105
0,51.786032,reproducible_scenario_experiment,27.440438,higher_noise,101,60.0,1,106
0,49.267371,reproducible_scenario_experiment,35.393056,higher_noise,101,60.0,1,107
1,49.465669,reproducible_scenario_experiment,68.495543,higher_noise,101,60.0,0,108
0,42.394382,reproducible_scenario_experiment,38.620483,higher_noise,101,60.0,0,109
0,70.244985,reproducible_scenario_experiment,47.10762,higher_noise,101,60.0,0,110
0,49.498417,reproducible_scenario_experiment,46.404537,higher_noise,101,60.0,1,111
0,32.573989,reproducible_scenario_experiment,26.380717,higher_noise,101,60.0,1,112
1,57.071356,reproducible_scenario_experiment,70.364504,higher_noise,101,60.0,1,113
1,53.730867,reproducible_scenario_experiment,61.17844,higher_noise,101,60.0,1,114
0,51.624309,reproducible_scenario_experiment,44.530559,higher_noise,101,60.0,0,115
1,56.778767,reproducible_scenario_experiment,60.901133,higher_noise,101,60.0,0,116
1,58.808687,reproducible_scenario_experiment,61.279529,higher_noise,101,60.0,1,117
1,52.568824,reproducible_scenario_experiment,79.424228,higher_noise,101,60.0,1,118
0,45.882787,reproducible_scenario_experiment,22.002771,higher_noise,101,60.0,1,119
0,55.710119,reproducible_scenario_experiment,47.688979,higher_noise,101,60.0,0,120
0,41.884823,reproducible_scenario_experiment,36.45945,higher_noise,101,60.0,0,121
0,47.070789,reproducible_scenario_experiment,37.152354,higher_noise,101,60.0,0,122
0,47.739605,reproducible_scenario_experiment,57.203653,higher_noise,101,60.0,0,123
0,55.793147,reproducible_scenario_experiment,54.712962,higher_noise,101,60.0,0,124
0,49.663468,reproducible_scenario_experiment,49.916755,higher_noise,101,60.0,1,125
0,30.778516,reproducible_scenario_experiment,40.626884,higher_noise,101,60.0,0,126
1,49.942255,reproducible_scenario_experiment,62.973863,higher_noise,101,60.0,0,127
0,51.179146,reproducible_scenario_experiment,58.640352,higher_noise,101,60.0,1,128
0,41.432824,reproducible_scenario_experiment,19.341643,higher_noise,101,60.0,0,129
0,56.195452,reproducible_scenario_experiment,58.739176,higher_noise,101,60.0,1,130
0,41.590077,reproducible_scenario_experiment,34.656829,higher_noise,101,60.0,0,131
0,39.659877,reproducible_scenario_experiment,28.67028,higher_noise,101,60.0,0,132
1,55.936622,reproducible_scenario_experiment,80.391729,higher_noise,101,60.0,0,133
0,57.688188,reproducible_scenario_experiment,40.867711,higher_noise,101,60.0,1,134
1,59.00121,reproducible_scenario_experiment,62.756854,higher_noise,101,60.0,0,135
1,56.139595,reproducible_scenario_experiment,79.18127,higher_noise,101,60.0,0,136
0,46.217655,reproducible_scenario_experiment,35.178728,higher_noise,101,60.0,1,137
0,52.246107,reproducible_scenario_experiment,47.366521,higher_noise,101,60.0,1,138
0,50.75099,reproducible_scenario_experiment,35.725636,higher_noise,101,60.0,1,139
0,56.373223,reproducible_scenario_experiment,51.104495,higher_noise,101,60.0,1,140
0,35.600858,reproducible_scenario_experiment,44.635572,higher_noise,101,60.0,1,141
0,42.532627,reproducible_scenario_experiment,31.934344,higher_noise,101,60.0,0,142
0,41.340896,reproducible_scenario_experiment,53.000968,higher_noise,101,60.0,0,143
1,66.548015,reproducible_scenario_experiment,76.165649,higher_noise,101,60.0,1,144
0,47.531178,reproducible_scenario_experiment,58.678523,higher_noise,101,60.0,1,145
0,53.722573,reproducible_scenario_experiment,46.996088,higher_noise,101,60.0,0,146
0,41.850448,reproducible_scenario_experiment,40.829757,higher_noise,101,60.0,0,147
0,31.874422,reproducible_scenario_experiment,21.69462,higher_noise,101,60.0,1,148
0,49.152881,reproducible_scenario_experiment,48.488413,higher_noise,101,60.0,1,149
0,42.547667,reproducible_scenario_experiment,49.859386,higher_noise,101,60.0,1,150
0,34.97035,reproducible_scenario_experiment,28.578952,higher_noise,101,60.0,1,151
0,32.574414,reproducible_scenario_experiment,33.441283,higher_noise,101,60.0,1,152
0,52.187589,reproducible_scenario_experiment,54.152773,higher_noise,101,60.0,1,153
0,53.335816,reproducible_scenario_experiment,47.512034,higher_noise,101,60.0,1,154
1,62.9139,reproducible_scenario_experiment,91.4488,higher_noise,101,60.0,0,155
1,60.850912,reproducible_scenario_experiment,70.148412,higher_noise,101,60.0,1,156
0,57.022742,reproducible_scenario_experiment,57.984089,higher_noise,101,60.0,0,157
0,41.900903,reproducible_scenario_experiment,40.134758,higher_noise,101,60.0,0,158
1,57.953244,reproducible_scenario_experiment,65.396632,higher_noise,101,60.0,1,159
0,54.419038,reproducible_scenario_experiment,43.892359,higher_noise,101,60.0,0,160
0,44.695636,reproducible_scenario_experiment,55.376102,higher_noise,101,60.0,0,161
1,49.272074,reproducible_scenario_experiment,64.352988,higher_noise,101,60.0,0,162
1,55.950156,reproducible_scenario_experiment,61.532075,higher_noise,101,60.0,1,163
0,45.181096,reproducible_scenario_experiment,45.594957,higher_noise,101,60.0,0,164
1,56.478034,reproducible_scenario_experiment,70.907066,higher_noise,101,60.0,1,165
0,49.900859,reproducible_scenario_experiment,27.840368,higher_noise,101,60.0,0,166
0,29.566325,reproducible_scenario_experiment,35.325915,higher_noise,101,60.0,0,167
1,35.599582,reproducible_scenario_experiment,64.433654,higher_noise,101,60.0,0,168
1,59.176088,reproducible_scenario_experiment,75.908957,higher_noise,101,60.0,0,169
0,38.271899,reproducible_scenario_experiment,27.646195,higher_noise,101,60.0,1,170
0,58.076156,reproducible_scenario_experiment,43.503608,higher_noise,101,60.0,1,171
1,65.885378,reproducible_scenario_experiment,63.731823,higher_noise,101,60.0,1,172
0,55.965182,reproducible_scenario_experiment,57.439159,higher_noise,101,60.0,0,173
0,46.018429,reproducible_scenario_experiment,18.6658,higher_noise,101,60.0,0,174
1,51.857147,reproducible_scenario_experiment,61.422277,higher_noise,101,60.0,1,175
0,41.913196,reproducible_scenario_experiment,51.939324,higher_noise,101,60.0,1,176
0,55.943332,reproducible_scenario_experiment,41.02593,higher_noise,101,60.0,0,177
0,61.049634,reproducible_scenario_experiment,45.508093,higher_noise,101,60.0,0,178
0,39.568231,reproducible_scenario_experiment,49.600182,higher_noise,101,60.0,1,179
0,40.448057,reproducible_scenario_experiment,19.97515,higher_noise,101,60.0,0,180
1,49.646466,reproducible_scenario_experiment,67.109601,higher_noise,101,60.0,1,181
0,53.381053,reproducible_scenario_experiment,59.338167,higher_noise,101,60.0,1,182
0,64.519559,reproducible_scenario_experiment,59.734552,higher_noise,101,60.0,1,183
0,63.910955,reproducible_scenario_experiment,54.272477,higher_noise,101,60.0,0,184
1,58.611417,reproducible_scenario_experiment,61.022757,higher_noise,101,60.0,1,185
0,44.913187,reproducible_scenario_experiment,45.58473,higher_noise,101,60.0,0,186
0,39.077977,reproducible_scenario_experiment,29.990069,higher_noise,101,60.0,1,187
0,45.415719,reproducible_scenario_experiment,43.338151,higher_noise,101,60.0,0,188
0,63.20321,reproducible_scenario_experiment,45.942074,higher_noise,101,60.0,0,189
1,50.406186,reproducible_scenario_experiment,62.405995,higher_noise,101,60.0,1,190
0,54.376496,reproducible_scenario_experiment,31.178491,higher_noise,101,60.0,0,191
0,35.543484,reproducible_scenario_experiment,22.849283,higher_noise,101,60.0,0,192
0,52.731424,reproducible_scenario_experiment,55.83766,higher_noise,101,60.0,0,193
1,65.599882,reproducible_scenario_experiment,62.097277,higher_noise,101,60.0,0,194
0,34.300787,reproducible_scenario_experiment,50.723591,higher_noise,101,60.0,1,195
1,67.006381,reproducible_scenario_experiment,76.238073,higher_noise,101,60.0,1,196
0,46.92935,reproducible_scenario_experiment,31.933144,higher_noise,101,60.0,1,197
0,42.649329,reproducible_scenario_experiment,46.355453,higher_noise,101,60.0,0,198
0,51.519581,reproducible_scenario_experiment,42.952807,higher_noise,101,60.0,1,199
0,44.09055,reproducible_scenario_experiment,54.884678,higher_noise,101,60.0,0,200
0,58.329939,reproducible_scenario_experiment,56.931214,higher_noise,101,60.0,1,201
0,42.613168,reproducible_scenario_experiment,33.612489,higher_noise,101,60.0,0,202
0,43.400832,reproducible_scenario_experiment,30.538028,higher_noise,101,60.0,0,203
1,55.837402,reproducible_scenario_experiment,77.606587,higher_noise,101,60.0,1,204
0,37.367117,reproducible_scenario_experiment,39.329962,higher_noise,101,60.0,0,205
1,58.449322,reproducible_scenario_experiment,69.064264,higher_noise,101,60.0,1,206
1,48.253462,reproducible_scenario_experiment,62.630364,higher_noise,101,60.0,1,207
1,54.105696,reproducible_scenario_experiment,71.683809,higher_noise,101,60.0,0,208
0,55.972004,reproducible_scenario_experiment,55.541935,higher_noise,101,60.0,1,209
0,38.797288,reproducible_scenario_experiment,47.702588,higher_noise,101,60.0,0,210
0,40.134034,reproducible_scenario_experiment,32.686427,higher_noise,101,60.0,0,211
1,67.513167,reproducible_scenario_experiment,64.288499,higher_noise,101,60.0,1,212
0,50.292967,reproducible_scenario_experiment,47.060068,higher_noise,101,60.0,0,213
0,43.130743,reproducible_scenario_experiment,19.068803,higher_noise,101,60.0,1,214
0,48.15907,reproducible_scenario_experiment,39.317804,higher_noise,101,60.0,0,215
0,50.581847,reproducible_scenario_experiment,54.029378,higher_noise,101,60.0,1,216
0,43.649484,reproducible_scenario_experiment,30.848097,higher_noise,101,60.0,0,217
0,42.951571,reproducible_scenario_experiment,23.842309,higher_noise,101,60.0,0,218
0,54.32633,reproducible_scenario_experiment,58.622425,higher_noise,101,60.0,1,219
1,58.457726,reproducible_scenario_experiment,69.776758,higher_noise,101,60.0,0,220
1,54.879072,reproducible_scenario_experiment,69.655582,higher_noise,101,60.0,1,221
1,57.800433,reproducible_scenario_experiment,60.806545,higher_noise,101,60.0,1,222
0,39.973731,reproducible_scenario_experiment,12.735816,higher_noise,101,60.0,1,223
0,38.847956,reproducible_scenario_experiment,39.662898,higher_noise,101,60.0,0,224
1,64.904445,reproducible_scenario_experiment,91.022666,higher_noise,101,60.0,1,225
0,40.978323,reproducible_scenario_experiment,35.155976,higher_noise,101,60.0,0,226
0,60.137837,reproducible_scenario_experiment,50.782252,higher_noise,101,60.0,1,227
0,55.94268,reproducible_scenario_experiment,53.744234,higher_noise,101,60.0,0,228
0,46.540152,reproducible_scenario_experiment,38.567182,higher_noise,101,60.0,0,229
0,57.937198,reproducible_scenario_experiment,47.267066,higher_noise,101,60.0,0,230
1,56.66368,reproducible_scenario_experiment,64.018775,higher_noise,101,60.0,1,231
0,59.01341,reproducible_scenario_experiment,55.034143,higher_noise,101,60.0,0,232
0,36.049205,reproducible_scenario_experiment,26.862369,higher_noise,101,60.0,0,233
1,65.105078,reproducible_scenario_experiment,84.971147,higher_noise,101,60.0,0,234
0,54.117534,reproducible_scenario_experiment,58.88902,higher_noise,101,60.0,0,235
0,28.794198,reproducible_scenario_experiment,18.411034,higher_noise,101,60.0,0,236
0,40.07369,reproducible_scenario_experiment,36.277479,higher_noise,101,60.0,0,237
0,58.47533,reproducible_scenario_experiment,57.052213,higher_noise,101,60.0,0,238
0,52.212227,reproducible_scenario_experiment,56.65302,higher_noise,101,60.0,1,239
0,40.2245,reproducible_scenario_experiment,52.021098,higher_noise,101,60.0,0,240
0,50.015304,reproducible_scenario_experiment,21.089475,higher_noise,101,60.0,1,241
0,55.349712,reproducible_scenario_experiment,48.972021,higher_noise,101,60.0,1,242
0,17.596657,reproducible_scenario_experiment,8.704235,higher_noise,101,60.0,1,243
1,58.915328,reproducible_scenario_experiment,63.029522,higher_noise,101,60.0,0,244
0,47.6461,reproducible_scenario_experiment,43.318993,higher_noise,101,60.0,1,245
1,56.016329,reproducible_scenario_experiment,70.466841,higher_noise,101,60.0,1,246
0,45.001458,reproducible_scenario_experiment,57.981758,higher_noise,101,60.0,0,247
0,37.869117,reproducible_scenario_experiment,26.862383,higher_noise,101,60.0,1,248
0,54.457076,reproducible_scenario_experiment,53.780942,higher_noise,101,60.0,1,249
1,59.4031,reproducible_scenario_experiment,69.233475,higher_noise,101,60.0,1,250
0,50.385504,reproducible_scenario_experiment,51.768552,higher_noise,101,60.0,0,251
1,63.197795,reproducible_scenario_experiment,69.243332,higher_noise,101,60.0,0,252
1,49.821178,reproducible_scenario_experiment,65.821646,higher_noise,101,60.0,0,253
0,29.216663,reproducible_scenario_experiment,41.387554,higher_noise,101,60.0,1,254
0,34.414208,reproducible_scenario_experiment,27.28332,higher_noise,101,60.0,1,255
0,63.474875,reproducible_scenario_experiment,33.727504,higher_noise,101,60.0,0,256
0,34.806836,reproducible_scenario_experiment,37.273515,higher_noise,101,60.0,0,257
0,47.795428,reproducible_scenario_experiment,47.209014,higher_noise,101,60.0,1,258
0,46.195701,reproducible_scenario_experiment,44.389922,higher_noise,101,60.0,1,259
0,61.624122,reproducible_scenario_experiment,59.13883,higher_noise,101,60.0,0,260
0,59.141163,reproducible_scenario_experiment,43.26586,higher_noise,101,60.0,1,261
0,50.37016,reproducible_scenario_experiment,56.798501,higher_noise,101,60.0,1,262
0,36.30087,reproducible_scenario_experiment,38.605517,higher_noise,101,60.0,1,263
0,40.766074,reproducible_scenario_experiment,43.860833,higher_noise,101,60.0,0,264
1,44.288582,reproducible_scenario_experiment,66.118641,higher_noise,101,60.0,0,265
0,57.449644,reproducible_scenario_experiment,55.64636,higher_noise,101,60.0,1,266
0,42.252785,reproducible_scenario_experiment,43.009016,higher_noise,101,60.0,0,267
0,61.781191,reproducible_scenario_experiment,59.452498,higher_noise,101,60.0,1,268
1,63.322974,reproducible_scenario_experiment,70.847033,higher_noise,101,60.0,1,269
1,59.5635,reproducible_scenario_experiment,60.243844,higher_noise,101,60.0,0,270
0,43.675333,reproducible_scenario_experiment,35.938194,higher_noise,101,60.0,0,271
0,52.318853,reproducible_scenario_experiment,53.999012,higher_noise,101,60.0,1,272
0,42.9788,reproducible_scenario_experiment,38.002854,higher_noise,101,60.0,1,273
0,57.13346,reproducible_scenario_experiment,34.657288,higher_noise,101,60.0,1,274
0,62.765467,reproducible_scenario_experiment,59.267793,higher_noise,101,60.0,0,275
0,32.253556,reproducible_scenario_experiment,30.256092,higher_noise,101,60.0,0,276
0,38.604562,reproducible_scenario_experiment,38.503018,higher_noise,101,60.0,0,277
0,57.959654,reproducible_scenario_experiment,45.19926,higher_noise,101,60.0,1,278
1,56.560241,reproducible_scenario_experiment,66.835262,higher_noise,101,60.0,1,279
0,44.287784,reproducible_scenario_experiment,55.364437,higher_noise,101,60.0,1,280
1,58.817763,reproducible_scenario_experiment,72.253524,higher_noise,101,60.0,0,281
1,53.022511,reproducible_scenario_experiment,73.892096,higher_noise,101,60.0,1,282
1,73.178823,reproducible_scenario_experiment,77.032621,higher_noise,101,60.0,1,283
0,48.15129,reproducible_scenario_experiment,50.411961,higher_noise,101,60.0,1,284
0,44.091599,reproducible_scenario_experiment,53.423448,higher_noise,101,60.0,0,285
1,63.486602,reproducible_scenario_experiment,62.110502,higher_noise,101,60.0,1,286
0,55.493374,reproducible_scenario_experiment,44.027028,higher_noise,101,60.0,0,287
0,34.338995,reproducible_scenario_experiment,42.927427,higher_noise,101,60.0,1,288
1,57.198011,reproducible_scenario_experiment,73.625555,higher_noise,101,60.0,0,289
0,48.14284,reproducible_scenario_experiment,50.815967,higher_noise,101,60.0,0,290
1,57.824507,reproducible_scenario_experiment,65.091317,higher_noise,101,60.0,0,291
0,55.823792,reproducible_scenario_experiment,36.657887,higher_noise,101,60.0,1,292
0,49.72193,reproducible_scenario_experiment,46.777619,higher_noise,101,60.0,0,293
0,49.265331,reproducible_scenario_experiment,28.61917,higher_noise,101,60.0,0,294
0,57.250354,reproducible_scenario_experiment,38.887211,higher_noise,101,60.0,0,295
0,53.733017,reproducible_scenario_experiment,55.678358,higher_noise,101,60.0,0,296
1,63.287504,reproducible_scenario_experiment,79.902391,higher_noise,101,60.0,1,297
0,50.105631,reproducible_scenario_experiment,44.43714,higher_noise,101,60.0,0,298
0,46.765479,reproducible_scenario_experiment,29.506243,higher_noise,101,60.0,1,299
1,51.086248,reproducible_scenario_experiment,74.360129,higher_noise,101,60.0,0,300
0,48.056859,reproducible_scenario_experiment,47.924852,higher_noise,101,60.0,0,301
0,50.459861,reproducible_scenario_experiment,33.127614,higher_noise,101,60.0,0,302
0,37.678823,reproducible_scenario_experiment,23.282212,higher_noise,101,60.0,1,303
1,43.328147,reproducible_scenario_experiment,75.918038,higher_noise,101,60.0,0,304
1,60.90728,reproducible_scenario_experiment,71.388657,higher_noise,101,60.0,0,305
0,42.365112,reproducible_scenario_experiment,36.77675,higher_noise,101,60.0,1,306
0,54.842095,reproducible_scenario_experiment,53.744574,higher_noise,101,60.0,1,307
0,49.97322,reproducible_scenario_experiment,49.930225,higher_noise,101,60.0,1,308
0,35.979218,reproducible_scenario_experiment,31.368672,higher_noise,101,60.0,1,309
0,40.455458,reproducible_scenario_experiment,27.164457,higher_noise,101,60.0,0,310
0,27.183765,reproducible_scenario_experiment,34.120703,higher_noise,101,60.0,1,311
0,58.70136,reproducible_scenario_experiment,52.634145,higher_noise,101,60.0,0,312
1,46.3646,reproducible_scenario_experiment,62.657665,higher_noise,101,60.0,0,313
1,65.974568,reproducible_scenario_experiment,75.796403,higher_noise,101,60.0,1,314
0,51.374375,reproducible_scenario_experiment,46.902876,higher_noise,101,60.0,1,315
0,46.903582,reproducible_scenario_experiment,55.50411,higher_noise,101,60.0,0,316
0,39.1601,reproducible_scenario_experiment,59.278931,higher_noise,101,60.0,1,317
0,51.526165,reproducible_scenario_experiment,41.226233,higher_noise,101,60.0,0,318
0,42.068371,reproducible_scenario_experiment,36.2349,higher_noise,101,60.0,0,319
0,41.090099,reproducible_scenario_experiment,30.207137,higher_noise,101,60.0,0,320
1,51.179008,reproducible_scenario_experiment,61.643539,higher_noise,101,60.0,0,321
0,46.089833,reproducible_scenario_experiment,33.517833,higher_noise,101,60.0,0,322
1,64.72026,reproducible_scenario_experiment,60.127038,higher_noise,101,60.0,1,323
0,42.261739,reproducible_scenario_experiment,49.86808,higher_noise,101,60.0,0,324
0,46.756309,reproducible_scenario_experiment,59.581898,higher_noise,101,60.0,0,325
0,53.274996,reproducible_scenario_experiment,56.573562,higher_noise,101,60.0,0,326
1,59.457326,reproducible_scenario_experiment,62.640667,higher_noise,101,60.0,1,327
0,50.838674,reproducible_scenario_experiment,43.244498,higher_noise,101,60.0,0,328
0,60.202778,reproducible_scenario_experiment,49.022098,higher_noise,101,60.0,1,329
1,59.034404,reproducible_scenario_experiment,85.894186,higher_noise,101,60.0,0,330
0,47.119577,reproducible_scenario_experiment,40.563342,higher_noise,101,60.0,1,331
0,63.108072,reproducible_scenario_experiment,46.824809,higher_noise,101,60.0,0,332
1,44.700703,reproducible_scenario_experiment,62.637414,higher_noise,101,60.0,0,333
0,62.552834,reproducible_scenario_experiment,53.036085,higher_noise,101,60.0,1,334
1,57.694722,reproducible_scenario_experiment,60.901644,higher_noise,101,60.0,0,335
0,48.344373,reproducible_scenario_experiment,53.616747,higher_noise,101,60.0,1,336
1,55.414068,reproducible_scenario_experiment,65.961272,higher_noise,101,60.0,0,337
0,37.501291,reproducible_scenario_experiment,37.238002,higher_noise,101,60.0,0,338
1,72.323006,reproducible_scenario_experiment,65.93865,higher_noise,101,60.0,0,339
1,61.363304,reproducible_scenario_experiment,75.916437,higher_noise,101,60.0,1,340
0,54.439577,reproducible_scenario_experiment,56.75932,higher_noise,101,60.0,1,341
0,57.294187,reproducible_scenario_experiment,46.253986,higher_noise,101,60.0,0,342
0,34.262342,reproducible_scenario_experiment,30.591508,higher_noise,101,60.0,0,343
0,48.916304,reproducible_scenario_experiment,39.738047,higher_noise,101,60.0,1,344
0,54.987421,reproducible_scenario_experiment,34.779802,higher_noise,101,60.0,0,345
0,41.971181,reproducible_scenario_experiment,22.962202,higher_noise,101,60.0,0,346
0,42.06325,reproducible_scenario_experiment,28.293442,higher_noise,101,60.0,1,347
1,69.547667,reproducible_scenario_experiment,75.255916,higher_noise,101,60.0,0,348
0,45.228185,reproducible_scenario_experiment,58.626165,higher_noise,101,60.0,1,349
0,53.655626,reproducible_scenario_experiment,53.709617,higher_noise,101,60.0,1,350
1,69.60895,reproducible_scenario_experiment,73.437025,higher_noise,101,60.0,0,351
0,51.694928,reproducible_scenario_experiment,36.092191,higher_noise,101,60.0,0,352
0,53.568418,reproducible_scenario_experiment,52.680843,higher_noise,101,60.0,1,353
1,58.50815,reproducible_scenario_experiment,69.439605,higher_noise,101,60.0,1,354
0,41.150376,reproducible_scenario_experiment,28.684932,higher_noise,101,60.0,0,355
0,51.73271,reproducible_scenario_experiment,49.823007,higher_noise,101,60.0,1,356
0,38.603745,reproducible_scenario_experiment,43.539805,higher_noise,101,60.0,0,357
1,37.975307,reproducible_scenario_experiment,62.203303,higher_noise,101,60.0,0,358
0,35.000172,reproducible_scenario_experiment,36.28798,higher_noise,101,60.0,0,359
0,48.509335,reproducible_scenario_experiment,25.35085,higher_noise,101,60.0,1,360
0,51.696329,reproducible_scenario_experiment,53.346823,higher_noise,101,60.0,0,361
0,49.052674,reproducible_scenario_experiment,41.23136,higher_noise,101,60.0,0,362
1,53.470657,reproducible_scenario_experiment,68.986048,higher_noise,101,60.0,0,363
0,55.648657,reproducible_scenario_experiment,50.755023,higher_noise,101,60.0,1,364
1,50.501311,reproducible_scenario_experiment,67.33528,higher_noise,101,60.0,1,365
0,38.641427,reproducible_scenario_experiment,43.429065,higher_noise,101,60.0,0,366
0,43.780762,reproducible_scenario_experiment,55.52703,higher_noise,101,60.0,1,367
0,44.446829,reproducible_scenario_experiment,42.127316,higher_noise,101,60.0,0,368
0,32.143184,reproducible_scenario_experiment,29.919833,higher_noise,101,60.0,0,369
0,57.953692,reproducible_scenario_experiment,54.760861,higher_noise,101,60.0,1,370
0,49.551541,reproducible_scenario_experiment,50.278952,higher_noise,101,60.0,0,371
0,41.96169,reproducible_scenario_experiment,14.585025,higher_noise,101,60.0,1,372
0,60.86969,reproducible_scenario_experiment,44.898354,higher_noise,101,60.0,0,373
1,54.82027,reproducible_scenario_experiment,62.178972,higher_noise,101,60.0,0,374
0,47.945035,reproducible_scenario_experiment,45.034647,higher_noise,101,60.0,1,375
1,65.625232,reproducible_scenario_experiment,63.695493,higher_noise,101,60.0,1,376
0,44.096564,reproducible_scenario_experiment,47.461991,higher_noise,101,60.0,1,377
0,54.278654,reproducible_scenario_experiment,52.990873,higher_noise,101,60.0,0,378
0,51.554375,reproducible_scenario_experiment,40.163074,higher_noise,101,60.0,0,379
0,36.359812,reproducible_scenario_experiment,31.386319,higher_noise,101,60.0,0,380
0,28.714184,reproducible_scenario_experiment,42.849078,higher_noise,101,60.0,0,381
0,39.82511,reproducible_scenario_experiment,50.373059,higher_noise,101,60.0,1,382
1,55.513003,reproducible_scenario_experiment,62.543876,higher_noise,101,60.0,0,383
1,51.082781,reproducible_scenario_experiment,62.476238,higher_noise,101,60.0,1,384
0,57.722124,reproducible_scenario_experiment,58.556711,higher_noise,101,60.0,1,385
0,48.985051,reproducible_scenario_experiment,43.830297,higher_noise,101,60.0,0,386
0,49.454688,reproducible_scenario_experiment,46.134729,higher_noise,101,60.0,0,387
0,50.953539,reproducible_scenario_experiment,56.170966,higher_noise,101,60.0,0,388
0,58.612882,reproducible_scenario_experiment,55.862718,higher_noise,101,60.0,1,389
0,32.483672,reproducible_scenario_experiment,32.18133,higher_noise,101,60.0,0,390
0,45.767779,reproducible_scenario_experiment,37.122992,higher_noise,101,60.0,1,391
0,55.3409,reproducible_scenario_experiment,50.327467,higher_noise,101,60.0,1,392
1,60.683553,reproducible_scenario_experiment,92.65817,higher_noise,101,60.0,0,393
1,51.244503,reproducible_scenario_experiment,71.987075,higher_noise,101,60.0,0,394
0,46.995558,reproducible_scenario_experiment,59.119136,higher_noise,101,60.0,1,395
0,56.535021,reproducible_scenario_experiment,45.980312,higher_noise,101,60.0,0,396
0,37.107435,reproducible_scenario_experiment,49.711613,higher_noise,101,60.0,0,397
0,43.695781,reproducible_scenario_experiment,44.39941,higher_noise,101,60.0,0,398
0,59.917204,reproducible_scenario_experiment,57.046907,higher_noise,101,60.0,0,399
1,76.160862,reproducible_scenario_experiment,75.094558,higher_noise,101,60.0,0,400
0,41.474912,reproducible_scenario_experiment,46.462988,higher_noise,101,60.0,1,401
1,49.745923,reproducible_scenario_experiment,61.365062,higher_noise,101,60.0,1,402
1,58.723053,reproducible_scenario_experiment,60.801094,higher_noise,101,60.0,1,403
0,50.200634,reproducible_scenario_experiment,37.94434,higher_noise,101,60.0,0,404
0,46.997505,reproducible_scenario_experiment,38.751716,higher_noise,101,60.0,0,405
0,28.385168,reproducible_scenario_experiment,9.505562,higher_noise,101,60.0,0,406
0,49.140091,reproducible_scenario_experiment,58.536529,higher_noise,101,60.0,1,407
0,46.674335,reproducible_scenario_experiment,54.304673,higher_noise,101,60.0,0,408
1,46.103248,reproducible_scenario_experiment,61.823477,higher_noise,101,60.0,1,409
0,45.899731,reproducible_scenario_experiment,42.270902,higher_noise,101,60.0,1,410
1,47.907774,reproducible_scenario_experiment,63.533981,higher_noise,101,60.0,0,411
