baseline_decision,baseline_outcome,case_id,decision_changed,description,estimated_effect,governance_risk,implementation_cost,interpretation,intervention_decision,intervention_name,intervention_outcome,modeled_access_barrier,modeled_service_quality,modeled_support_intensity,net_benefit
monitor,0.518196,541,False,Reduce access barriers through institutional redesign.,0.053021,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.571217,0.260749,0.479095,0.776962,-0.031479
monitor,0.518196,541,False,Improve service quality and implementation reliability.,0.049834,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.56803,0.410749,0.629095,0.786962,-0.026166
monitor,0.518196,541,True,"Combine support, access, and quality improvements.",0.080448,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.598644,0.300749,0.549095,0.876962,-0.053552
monitor,0.518196,541,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.518196,0.440749,0.449095,0.756962,-0.0385
monitor,0.492103,542,False,Increase support intensity while leaving barriers largely unchanged.,0.041946,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.534049,0.584916,0.71327,0.610805,-0.031554
monitor,0.492103,542,False,Reduce access barriers through institutional redesign.,0.053373,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.545476,0.404916,0.72327,0.470805,-0.031127
monitor,0.492103,542,False,Improve service quality and implementation reliability.,0.050148,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.542251,0.554916,0.87327,0.480805,-0.025852
monitor,0.492103,542,False,"Combine support, access, and quality improvements.",0.081217,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.57332,0.444916,0.79327,0.570805,-0.052783
monitor,0.492103,542,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.492103,0.584916,0.69327,0.450805,-0.0385
monitor,0.397216,543,False,Increase support intensity while leaving barriers largely unchanged.,0.040835,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.438051,0.898307,0.548918,0.520447,-0.032665
monitor,0.397216,543,False,Reduce access barriers through institutional redesign.,0.052189,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.449405,0.718307,0.558918,0.380447,-0.032311
monitor,0.397216,543,False,Improve service quality and implementation reliability.,0.048974,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.44619,0.868307,0.708918,0.390447,-0.027026
monitor,0.397216,543,False,"Combine support, access, and quality improvements.",0.08028,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.477496,0.758307,0.628918,0.480447,-0.05372
monitor,0.397216,543,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.397216,0.898307,0.528918,0.360447,-0.0385
monitor,0.40082,544,False,Increase support intensity while leaving barriers largely unchanged.,0.040933,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.441753,0.535155,0.544963,0.362492,-0.032567
monitor,0.40082,544,False,Reduce access barriers through institutional redesign.,0.052305,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.453125,0.355155,0.554963,0.222492,-0.032195
monitor,0.40082,544,False,Improve service quality and implementation reliability.,0.049086,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.449906,0.505155,0.704963,0.232492,-0.026914
monitor,0.40082,544,False,"Combine support, access, and quality improvements.",0.080426,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.481246,0.395155,0.624963,0.322492,-0.053574
monitor,0.40082,544,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.40082,0.535155,0.524963,0.202492,-0.0385
monitor,0.455721,545,False,Increase support intensity while leaving barriers largely unchanged.,0.041884,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.497605,0.2993,0.542447,0.48753,-0.031616
monitor,0.455721,545,False,Reduce access barriers through institutional redesign.,0.053383,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.509104,0.1193,0.552447,0.34753,-0.031117
monitor,0.455721,545,False,Improve service quality and implementation reliability.,0.050133,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.505854,0.2693,0.702447,0.35753,-0.025867
monitor,0.455721,545,False,"Combine support, access, and quality improvements.",0.081564,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.537285,0.1593,0.622447,0.44753,-0.052436
monitor,0.455721,545,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.455721,0.2993,0.522447,0.32753,-0.0385
monitor,0.324833,546,False,Increase support intensity while leaving barriers largely unchanged.,0.03787,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.362703,0.729731,0.555453,0.26139,-0.03563
monitor,0.324833,546,False,Reduce access barriers through institutional redesign.,0.048569,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.373402,0.549731,0.565453,0.12139,-0.035931
monitor,0.324833,546,False,Improve service quality and implementation reliability.,0.045532,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.370365,0.699731,0.715453,0.13139,-0.030468
monitor,0.324833,546,False,"Combine support, access, and quality improvements.",0.075363,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.400196,0.589731,0.635453,0.22139,-0.058637
monitor,0.324833,546,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.324833,0.729731,0.535453,0.10139,-0.0385
monitor,0.430279,547,False,Increase support intensity while leaving barriers largely unchanged.,0.041573,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.471852,0.518949,0.509527,0.59773,-0.031927
monitor,0.430279,547,False,Reduce access barriers through institutional redesign.,0.053049,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.483328,0.338949,0.519527,0.45773,-0.031451
monitor,0.430279,547,False,Improve service quality and implementation reliability.,0.049803,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.480082,0.488949,0.669527,0.46773,-0.026197
monitor,0.430279,547,False,"Combine support, access, and quality improvements.",0.081291,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.51157,0.378949,0.589527,0.55773,-0.052709
monitor,0.430279,547,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.430279,0.518949,0.489527,0.43773,-0.0385
monitor,0.417362,548,False,Increase support intensity while leaving barriers largely unchanged.,0.041329,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.458691,0.549542,0.492497,0.452349,-0.032171
monitor,0.417362,548,False,Reduce access barriers through institutional redesign.,0.052771,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.470133,0.369542,0.502497,0.312349,-0.031729
monitor,0.417362,548,False,Improve service quality and implementation reliability.,0.049534,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.466896,0.519542,0.652497,0.322349,-0.026466
monitor,0.417362,548,False,"Combine support, access, and quality improvements.",0.080985,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.498347,0.409542,0.572497,0.412349,-0.053015
monitor,0.417362,548,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.417362,0.549542,0.472497,0.292349,-0.0385
monitor,0.508217,549,False,Increase support intensity while leaving barriers largely unchanged.,0.041833,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.55005,0.573573,0.708358,0.609497,-0.031667
monitor,0.508217,549,False,Reduce access barriers through institutional redesign.,0.053189,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.561406,0.393573,0.718358,0.469497,-0.031311
monitor,0.508217,549,False,Improve service quality and implementation reliability.,0.049986,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.558203,0.543573,0.868358,0.479497,-0.026014
monitor,0.508217,549,False,"Combine support, access, and quality improvements.",0.080792,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.589009,0.433573,0.788358,0.569497,-0.053208
monitor,0.508217,549,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.508217,0.573573,0.688358,0.449497,-0.0385
monitor,0.503032,550,False,Increase support intensity while leaving barriers largely unchanged.,0.041879,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.544911,0.3834,0.64928,0.639818,-0.031621
monitor,0.503032,550,False,Reduce access barriers through institutional redesign.,0.05326,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.556292,0.2034,0.65928,0.499818,-0.03124
monitor,0.503032,550,False,Improve service quality and implementation reliability.,0.050049,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.553081,0.3534,0.80928,0.509818,-0.025951
monitor,0.503032,550,False,"Combine support, access, and quality improvements.",0.080947,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.583979,0.2434,0.72928,0.599818,-0.053053
monitor,0.503032,550,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.503032,0.3834,0.62928,0.479818,-0.0385
monitor,0.485697,551,False,Increase support intensity while leaving barriers largely unchanged.,0.041968,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.527665,0.494275,0.549734,0.657697,-0.031532
monitor,0.485697,551,False,Reduce access barriers through institutional redesign.,0.053416,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.539113,0.314275,0.559734,0.517697,-0.031084
monitor,0.485697,551,False,Improve service quality and implementation reliability.,0.050184,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.535881,0.464275,0.709734,0.527697,-0.025816
monitor,0.485697,551,False,"Combine support, access, and quality improvements.",0.08134,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.567037,0.354275,0.629734,0.617697,-0.05266
monitor,0.485697,551,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.485697,0.494275,0.529734,0.497697,-0.0385
monitor,0.359885,552,False,Increase support intensity while leaving barriers largely unchanged.,0.03954,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.399425,0.797388,0.264969,0.560335,-0.03396
monitor,0.359885,552,False,Reduce access barriers through institutional redesign.,0.050624,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.410509,0.617388,0.274969,0.420335,-0.033876
monitor,0.359885,552,False,Improve service quality and implementation reliability.,0.047481,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.407366,0.767388,0.424969,0.430335,-0.028519
monitor,0.359885,552,False,"Combine support, access, and quality improvements.",0.078218,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.438103,0.657388,0.344969,0.520335,-0.055782
monitor,0.359885,552,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.359885,0.797388,0.244969,0.400335,-0.0385
monitor,0.434316,553,False,Increase support intensity while leaving barriers largely unchanged.,0.041637,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.475953,0.723928,0.620903,0.59443,-0.031863
monitor,0.434316,553,False,Reduce access barriers through institutional redesign.,0.053121,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.487437,0.543928,0.630903,0.45443,-0.031379
monitor,0.434316,553,False,Improve service quality and implementation reliability.,0.049873,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.484189,0.693928,0.780903,0.46443,-0.026127
monitor,0.434316,553,False,"Combine support, access, and quality improvements.",0.081363,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.515679,0.583928,0.700903,0.55443,-0.052637
monitor,0.434316,553,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.434316,0.723928,0.600903,0.43443,-0.0385
monitor,0.478396,554,False,Increase support intensity while leaving barriers largely unchanged.,0.041976,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.520372,0.609777,0.444273,0.66689,-0.031524
monitor,0.478396,554,False,Reduce access barriers through institutional redesign.,0.053444,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.53184,0.429777,0.454273,0.52689,-0.031056
monitor,0.478396,554,False,Improve service quality and implementation reliability.,0.050206,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.528602,0.579777,0.604273,0.53689,-0.025794
monitor,0.478396,554,False,"Combine support, access, and quality improvements.",0.081449,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.559845,0.469777,0.524273,0.62689,-0.052551
monitor,0.478396,554,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.478396,0.609777,0.424273,0.50689,-0.0385
monitor,0.465484,555,False,Increase support intensity while leaving barriers largely unchanged.,0.041945,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.507429,0.320362,0.641505,0.440026,-0.031555
monitor,0.465484,555,False,Reduce access barriers through institutional redesign.,0.053436,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.51892,0.140362,0.651505,0.300026,-0.031064
monitor,0.465484,555,False,Improve service quality and implementation reliability.,0.05019,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.515674,0.290362,0.801505,0.310026,-0.02581
monitor,0.465484,555,False,"Combine support, access, and quality improvements.",0.081556,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.54704,0.180362,0.721505,0.400026,-0.052444
monitor,0.465484,555,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.465484,0.320362,0.621505,0.280026,-0.0385
monitor,0.445676,556,False,Increase support intensity while leaving barriers largely unchanged.,0.041787,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.487463,0.615319,0.598604,0.614536,-0.031713
monitor,0.445676,556,False,Reduce access barriers through institutional redesign.,0.053285,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.498961,0.435319,0.608604,0.474536,-0.031215
monitor,0.445676,556,False,Improve service quality and implementation reliability.,0.050035,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.495711,0.585319,0.758604,0.484536,-0.025965
monitor,0.445676,556,False,"Combine support, access, and quality improvements.",0.081508,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.527184,0.475319,0.678604,0.574536,-0.052492
monitor,0.445676,556,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.445676,0.615319,0.578604,0.454536,-0.0385
monitor,0.546006,557,False,Increase support intensity while leaving barriers largely unchanged.,0.041228,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.587234,0.290308,0.69358,0.669143,-0.032272
monitor,0.546006,557,False,Reduce access barriers through institutional redesign.,0.052332,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.598338,0.110308,0.70358,0.529143,-0.032168
monitor,0.546006,557,False,Improve service quality and implementation reliability.,0.049204,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.59521,0.260308,0.85358,0.539143,-0.026796
monitor,0.546006,557,True,"Combine support, access, and quality improvements.",0.079162,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.625168,0.150308,0.77358,0.629143,-0.054838
monitor,0.546006,557,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.546006,0.290308,0.67358,0.509143,-0.0385
monitor,0.415069,558,False,Increase support intensity while leaving barriers largely unchanged.,0.041281,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.45635,0.572622,0.419669,0.471077,-0.032219
monitor,0.415069,558,False,Reduce access barriers through institutional redesign.,0.052714,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.467783,0.392622,0.429669,0.331077,-0.031786
monitor,0.415069,558,False,Improve service quality and implementation reliability.,0.049479,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.464548,0.542622,0.579669,0.341077,-0.026521
monitor,0.415069,558,False,"Combine support, access, and quality improvements.",0.080919,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.495988,0.432622,0.499669,0.431077,-0.053081
monitor,0.415069,558,False,Change the action threshold without changing underlying conditions.,1e-06,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.41507,0.572622,0.399669,0.311077,-0.038499
monitor,0.488102,559,False,Increase support intensity while leaving barriers largely unchanged.,0.041961,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.530063,0.719611,0.571071,0.74061,-0.031539
monitor,0.488102,559,False,Reduce access barriers through institutional redesign.,0.053402,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.541504,0.539611,0.581071,0.60061,-0.031098
monitor,0.488102,559,False,Improve service quality and implementation reliability.,0.050173,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.538275,0.689611,0.731071,0.61061,-0.025827
monitor,0.488102,559,False,"Combine support, access, and quality improvements.",0.081297,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.569399,0.579611,0.651071,0.70061,-0.052703
monitor,0.488102,559,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.488102,0.719611,0.551071,0.58061,-0.0385
monitor,0.321889,560,False,Increase support intensity while leaving barriers largely unchanged.,0.03771,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.359599,0.715982,0.487617,0.239027,-0.03579
monitor,0.321889,560,False,Reduce access barriers through institutional redesign.,0.04837,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.370259,0.535982,0.497617,0.099027,-0.03613
monitor,0.321889,560,False,Improve service quality and implementation reliability.,0.045344,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.367233,0.685982,0.647617,0.109027,-0.030656
monitor,0.321889,560,False,"Combine support, access, and quality improvements.",0.075081,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.39697,0.575982,0.567617,0.199027,-0.058919
monitor,0.321889,560,False,Change the action threshold without changing underlying conditions.,-1e-06,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.321888,0.715982,0.467617,0.079027,-0.038501
monitor,0.470252,561,False,Increase support intensity while leaving barriers largely unchanged.,0.041962,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.512214,0.543167,0.824216,0.346038,-0.031538
monitor,0.470252,561,False,Reduce access barriers through institutional redesign.,0.053447,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.523699,0.363167,0.834216,0.206038,-0.031053
monitor,0.470252,561,False,Improve service quality and implementation reliability.,0.050203,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.520455,0.513167,0.984216,0.216038,-0.025797
monitor,0.470252,561,False,"Combine support, access, and quality improvements.",0.081528,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.55178,0.403167,0.904216,0.306038,-0.052472
monitor,0.470252,561,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.470252,0.543167,0.804216,0.186038,-0.0385
monitor,0.484832,562,False,Increase support intensity while leaving barriers largely unchanged.,0.04197,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.526802,0.626305,0.69927,0.593339,-0.03153
monitor,0.484832,562,False,Reduce access barriers through institutional redesign.,0.053421,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.538253,0.446305,0.70927,0.453339,-0.031079
monitor,0.484832,562,False,Improve service quality and implementation reliability.,0.050188,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.53502,0.596305,0.85927,0.463339,-0.025812
monitor,0.484832,562,False,"Combine support, access, and quality improvements.",0.081355,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.566187,0.486305,0.77927,0.553339,-0.052645
monitor,0.484832,562,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.484832,0.626305,0.67927,0.433339,-0.0385
monitor,0.461138,563,False,Increase support intensity while leaving barriers largely unchanged.,0.041922,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.50306,0.757172,0.711643,0.56343,-0.031578
monitor,0.461138,563,False,Reduce access barriers through institutional redesign.,0.053418,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.514556,0.577172,0.721643,0.42343,-0.031082
monitor,0.461138,563,False,Improve service quality and implementation reliability.,0.05017,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.511308,0.727172,0.871643,0.43343,-0.02583
monitor,0.461138,563,False,"Combine support, access, and quality improvements.",0.081567,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.542705,0.617172,0.791643,0.52343,-0.052433
monitor,0.461138,563,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.461138,0.757172,0.691643,0.40343,-0.0385
monitor,0.320821,564,False,Increase support intensity while leaving barriers largely unchanged.,0.037651,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.358472,0.430191,0.187556,0.296845,-0.035849
monitor,0.320821,564,False,Reduce access barriers through institutional redesign.,0.048297,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.369118,0.250191,0.197556,0.156845,-0.036203
monitor,0.320821,564,False,Improve service quality and implementation reliability.,0.045275,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.366096,0.400191,0.347556,0.166845,-0.030725
monitor,0.320821,564,False,"Combine support, access, and quality improvements.",0.074977,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.395798,0.290191,0.267556,0.256845,-0.059023
monitor,0.320821,564,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.320821,0.430191,0.167556,0.136845,-0.0385
